712 50
school 0.0070085856 -0.0061116773 0.005877525 0.00381488 0.00450987 0.0032537803 -0.00516029 -0.0008269674 0.0046643047 0.002581227 0.0073016756 -0.0051923133 -0.004067262 0.0048748143 -0.0055596577 -0.0046740556 -0.005801467 0.0046925405 0.0053402316 0.0069737057 -0.005524379 -0.0063157463 -0.0040714694 -0.007798981 -0.005081152 -0.0008098987 0.0066211135 -0.0048676776 -0.00018037364 -0.0065795896 0.005379623 0.0070236 -0.0050321165 0.004813289 0.0059868507 -0.0035803257 -0.002865172 0.0050789304 0.001529622 -0.0065685813 -0.0042146356 -0.007981748 -0.0064405166 -0.0045394576 0.003272573 -0.0045564123 0.0068617384 0.0058152964 0.0077622407 0.0044921786
english 0.003466093 -0.0038118176 0.0019565758 9.911252e-05 0.002958281 0.0037136744 -0.003706019 0.0013719687 0.0019411135 -0.0001304724 0.0021201498 -0.0032767055 -0.0024675669 0.0034190384 -0.0022936044 -0.0033411025 -0.0030863057 0.0009965554 0.0040911064 0.0027135885 -0.0011221194 -0.003352624 -0.0023913367 -0.004230627 -0.005851212 -0.001814883 0.0026045926 -0.0005841859 0.0004257854 -0.0022237415 0.002899074 0.0042414092 -0.0016712402 0.0025300349 0.0025035627 -0.0036485796 -0.0023345237 0.003612163 0.000204278 -0.0027769147 -0.0010969074 -0.0014792702 -0.0031102502 -0.0035611577 0.0017765564 -0.003248407 0.0012008596 -1.4737726e-05 0.0035060807 0.002145422
children 0.0018974538 -0.0045300084 0.0019443806 0.0034405002 0.0027905616 0.0037809638 -0.004108745 -0.00034196462 0.0031607458 0.0025257757 0.0026943374 -0.0026939008 -0.0025703665 0.002944638 -0.0031476307 -0.0049679913 -0.004346681 -0.00032916793 0.0032423942 0.0035154638 -0.0021697606 -0.004231906 -0.0029348757 -0.0038683913 -0.0034863325 -0.00083286973 0.0044135572 -0.003715607 0.0032628127 -0.0028080735 0.0017891556 0.0034268054 -0.0033203259 0.0024465267 0.003756831 -0.0042995554 -0.0007013845 0.0035337692 0.0016723779 -0.003170458 -0.0035785234 -0.0022652997 -0.004925407 -0.0021089863 0.0040553045 -0.0010745517 0.0026001963 0.0035280883 0.0027337698 0.0036378235
s 0.006825514 -0.0075670523 0.0077494043 0.008369545 0.007924494 0.008488855 -0.007937087 -0.0054392028 0.0069278562 0.0048059407 0.0075367745 -0.0074957856 -0.00609908 0.006853575 -0.0069826175 -0.00733279 -0.0074264407 0.006542635 0.0065250006 0.005532363 -0.007799118 -0.0065526473 -0.007938157 -0.007243352 -0.007134699 -0.0051865117 0.0073542693 -0.007989015 0.0054776766 -0.00844203 0.005826892 0.0055557075 -0.005179313 0.0057592816 0.006239053 -0.0074581215 -0.005409574 0.006555393 0.005923619 -0.006000572 -0.007820635 -0.006147723 -0.006506958 -0.005579767 0.008038309 -0.0054708556 0.0053959927 0.0075208917 0.0075601772 0.006454046
became 0.0035681527 -0.003482468 0.0007264481 0.0020421909 0.003302342 0.0025125272 -0.0012159275 0.0027925998 0.002618498 -0.00051420525 0.0028062812 -0.0033905492 -0.0019284387 0.0029566889 -0.0028341939 -0.0015072073 -0.0039009855 0.004079331 0.0030587905 0.0017172846 -0.002709202 -0.0038779976 -0.0017877889 -0.0023299872 -0.002106627 -0.0017296957 0.0037377598 -0.002339754 0.00020071353 -0.0017411709 0.0037884095 0.0035619119 -0.0030587532 0.0018165942 0.0034293225 0.00044304086 -0.0014665868 0.0029794662 0.0017150155 -0.00013069191 -0.0024654344 -0.0023865157 -0.0034834896 -0.0031452426 0.0014180403 -0.0021269852 0.0001456409 0.0019547427 0.0036604153 0.0027162218
reached 0.0011880674 -0.001832987 0.0020380996 0.0017396485 0.002040699 0.0020597645 -0.0018949341 -0.0024399601 0.0009982223 0.0013571171 0.0010054688 1.9738041e-05 -0.00079296704 0.0008431818 -0.002327008 0.00012100747 -0.0025295285 0.0018539447 0.002555424 0.0023035898 -0.0019937083 -0.0016206645 -0.0018596316 -0.0008046072 -0.002669315 -0.0017327525 0.0022870724 -0.0018967108 0.0013647674 -0.00093860243 0.0028552667 0.0021783893 2.972855e-05 0.001589147 0.0019757217 -0.00057594705 -0.00087859365 0.0033184984 0.0027546461 -0.0011354532 -0.0028948775 -0.0022288752 -0.0024897545 -0.0013436715 0.0015208037 0.0005198159 0.0024117953 0.003183978 0.0012796205 0.0031870243
her 0.0083798645 -0.007444137 0.0040436685 0.007191789 0.005911747 0.006778912 -0.0068127704 -0.0050525824 0.0046581505 0.008382645 0.007963006 -0.006651531 -0.0070881112 0.0059510716 -0.0066115228 -0.005935295 -0.0077722827 0.0049627568 0.007458785 0.008902438 -0.007815542 -0.0064667063 -0.005949099 -0.006219282 -0.005568387 -0.00475019 0.006017519 -0.006233672 0.0042331996 -0.0063056857 0.006764865 0.0074869613 -0.0057573672 0.0053001563 0.005578873 -0.0052362913 -0.0026211806 0.008039153 0.00595058 -0.003849085 -0.008232863 -0.0060302657 -0.006705707 -0.0062687146 0.0063990545 -0.00271163 0.004968934 0.007475616 0.006869325 0.005732956
most -0.0006676058 -0.00056231866 -0.0016942052 -0.0012669584 0.000738749 -0.0032871081 0.0022725097 0.0018531977 -0.0025595957 -0.00065580645 -0.0020061883 0.0017872296 0.0017991005 -0.002124944 -0.00047086427 0.0013111809 -0.0013087053 -0.0035978465 0.00025226758 0.001846296 0.0017466531 0.0012114454 0.0024929757 0.0011479905 0.000112150396 0.003288547 -0.0009815115 0.0012597085 -0.0010473839 0.0033198942 0.00052905444 -0.0008959995 0.002179821 -0.0007255189 -0.0005701621 0.0021727341 -0.0013240022 -0.0013401215 -0.0019980886 0.0018398546 0.0012394992 -0.00050407107 0.0016974391 0.0010763681 -0.002079847 0.0015414113 -0.0034938052 0.0005022426 -0.00016058188 -0.0015587319
stage 0.004159185 -0.005077086 0.0037625604 0.0041791424 0.0046482277 0.0036590241 -0.0042527365 -0.0023524887 0.00279469 0.0030012548 0.0039237016 -0.0040880083 -0.0047074277 0.0047526374 -0.0048673777 -0.004911228 -0.002638978 0.0027051226 0.0042066844 0.0038504552 -0.0052358736 -0.0042720274 -0.0034009384 -0.0045546447 -0.003856618 -0.0009930177 0.0046574967 -0.004201389 0.0011347994 -0.0038111794 0.004448564 0.0047303857 -0.0052433913 0.0038071729 0.004906986 -0.0027881674 -0.0023848002 0.004888028 0.0036229198 -0.0024107217 -0.003594624 -0.00461062 -0.004810078 -0.0029897287 0.0039688987 -0.0022195466 0.0033212225 0.0025822017 0.004861965 0.003591016
production 0.001270859 -0.0017914533 0.0013024042 0.0004813491 0.0031674816 0.0020460663 -0.0012750354 0.0013310008 0.0014554185 -0.0003215976 0.0018960022 -0.0013267921 -0.00092090067 0.0015543702 -0.00167995 -0.0011011581 -0.001635345 1.4873546e-05 0.0026180258 0.0008016307 -0.001076505 -0.0005752655 -0.00055630115 -0.0012841237 -0.0012628266 -4.1086274e-05 0.0012228449 0.00073705334 -0.000419421 0.0010159668 0.0014477421 0.0011674544 -0.0008111318 0.00087115145 0.0033533175 0.0009898613 -0.003166397 -0.0019602631 -0.0014852782 -0.0013214243 -0.0013135562 -0.0005649882 -0.001424655 -0.0020712668 0.0014926092 0.0023523548 2.0796799e-05 0.0016403868 0.00044394532 0.0018834196
that 0.009190805 -0.010228546 0.005743952 0.008432354 0.010237394 0.008354051 -0.009999619 -0.0029891992 0.007643494 -0.0048730792 0.008125781 -0.009946264 -0.009363925 0.009628307 -0.009531061 -0.008011491 -0.006848878 0.0049796626 0.009970822 0.005921615 -0.0077772243 -0.009240817 -0.008901885 -0.010527992 -0.009715909 -0.0077922205 0.010147912 -0.0048081856 0.0015930557 -0.008518179 0.008409541 0.010558988 -0.008877985 0.0056675244 0.008701103 -0.005167 -0.010448029 0.0078851385 0.005609673 -0.0059406864 -0.008718573 -0.009810076 -0.008666211 -0.009544074 0.0064983885 -0.0010740901 0.0027425394 0.008921851 0.010108621 0.010052808
this 0.0064235358 -0.008272346 0.0071558473 0.005070053 0.00536551 0.005490543 -0.0063072117 -0.0025693665 0.0050615687 0.0008692748 0.0059864344 -0.0049302136 -0.0051309722 0.006754469 -0.008005903 -0.0058857123 -0.0047245207 0.0029049378 0.0036270027 0.004086551 -0.00596408 -0.0078094965 -0.0062554786 -0.005940515 -0.00804719 -0.0032548546 0.008030385 -0.0042027496 0.004596025 -0.0071123424 0.0066922433 0.0069598127 -0.007481559 0.0060011405 0.0074338196 -0.0013681605 -0.0029112773 0.004229423 0.005768624 -0.0066436804 -0.005810764 -0.006333011 -0.0060828 -0.0049993065 0.006137952 -0.0041347174 0.0068426044 0.004794865 0.0069897333 0.005567589
established 0.0011821871 -0.0009558493 0.0018160904 0.0019929574 0.0017571324 0.0020592788 -0.0004591424 -0.00034094634 -0.0002367021 -0.0005701264 0.0008469016 -0.0015561065 -0.001503804 0.00019363093 -0.0012509068 -0.00060537853 -0.00076189975 -0.0002849228 0.0019960245 0.0012422304 -0.00048072505 -0.0011754463 -0.0020497045 -0.0012059932 -0.00075942767 -0.0005042257 0.0015103944 -0.0008231961 0.0024327678 0.00064621394 0.0018011929 0.000990169 -0.0003015177 0.0018335083 8.054768e-05 -0.0014407047 -0.0018603095 0.0013227819 0.001475721 -0.0012098148 0.0006479676 -0.0017459835 -0.0013544363 -0.0011329806 -6.108577e-05 -0.00061935006 -0.00019841864 0.0015619701 0.0009527246 0.0009838266
began 0.0007562328 -0.00288776 0.001352795 0.0019080811 0.0010137837 0.00015751517 -0.0019696674 -0.0010208676 -0.00047198645 0.0019478675 0.0018508937 0.00032764333 -0.00043471935 0.00065796607 -0.00060045667 -0.00020087269 -0.0007655673 0.0012058741 0.0010744313 0.0031834913 -0.00042814596 -0.0022923492 0.00047994903 -0.0002215173 -0.0009836536 -0.0011457537 0.00082807394 -0.0032811735 0.0016158886 -0.0008580788 0.0024832408 0.00011225564 -0.0026108308 0.0022086906 -0.00041458823 -0.0018462967 0.0028615687 0.001623222 0.002352045 -0.001677589 -0.0022826896 -0.0010926487 -0.0017035893 -0.0020768242 0.0014311429 -0.0012826062 0.0034383538 -3.0321145e-05 0.0017143927 0.0014676591
around 0.0027342914 -0.0032133507 0.0009492983 0.0015318051 0.0015869975 0.0032233081 -0.002826881 0.0011872695 0.0031671135 -0.0014750393 0.0024029477 -0.0017009788 -0.0022638254 0.0026976657 -0.002655144 -0.0024898434 -0.0011120677 0.0016823345 0.0020691594 0.000110074696 -0.0016207324 -0.0021482864 -0.0021113604 -0.0018626021 -0.0029273154 -0.0035778123 0.0018336362 -0.001241454 0.0018942897 -0.002421713 0.0021684454 0.0016446746 -0.0032435853 0.0012391893 0.0014953876 0.00040881563 -0.00029702167 0.001782172 0.00096991844 -0.0007954207 -0.0026809713 0.00020193994 -0.0022411633 -0.0022191363 0.0026707263 -0.00096172583 -0.00013536254 0.0010222448 0.0023949663 0.003313365
world 0.006304148 -0.0055693104 0.0055680354 0.004373356 0.004362373 0.0049823555 -0.0066268463 0.0005068218 0.004239565 0.0005049353 0.0039034672 -0.0053997887 -0.0044382135 0.005107286 -0.005751258 -0.0036062484 -0.005728944 0.0038709913 0.00490743 0.003159006 -0.0064204414 -0.005883083 -0.0062507167 -0.0061519933 -0.0056203557 -0.004647729 0.004909098 -0.0018320011 -0.0013254803 -0.0040305033 0.006261305 0.005884452 -0.004622343 0.005800079 0.0058552 0.00019823147 -0.0018589213 0.0050129327 0.002780778 -0.004279802 -0.0054914327 -0.004173194 -0.005711958 -0.004982605 0.004554391 -0.0019271745 0.002189914 0.0038529597 0.005861953 0.0043710233
time 0.0050106617 -0.0053750724 0.0057601626 0.0033401211 0.0039183875 0.0029858756 -0.0046214596 -0.0009510173 0.004351581 -0.0007443706 0.004918631 -0.0039597102 -0.003488309 0.0056474027 -0.0056526302 -0.004646739 -0.0041726725 0.0032474792 0.005027883 0.0027129499 -0.005316197 -0.0066750688 -0.0051718145 -0.005783571 -0.005715404 -0.0030851495 0.004085864 -0.0029300288 0.003623955 -0.0047787228 0.0037796155 0.00600833 -0.0051791025 0.0035316122 0.0052922363 -0.0010784813 -0.0035218247 0.0034526014 0.0021430657 -0.003992279 -0.0035054046 -0.0039663105 -0.0056076488 -0.0037556805 0.0023287009 -0.0018353584 0.002137402 0.0021273547 0.0059426925 0.0053110425
such -0.0007440034 0.00095954386 -0.001703588 -0.0015864228 0.0009074998 -0.0012912236 0.00060713215 0.002048059 -0.00020123599 -0.004250623 -0.0014944564 0.0015773062 0.0009181115 -0.002329452 -0.00026834497 0.0017735341 0.0013466434 -0.0019984476 -0.00019178572 -6.20659e-05 0.0019462294 0.0016404135 7.72379e-05 0.00233399 0.0005892146 -5.6214318e-05 -0.0022767594 0.00042674885 -0.0022796781 0.0011256285 -0.0012410661 -0.0018352709 0.0016321443 -0.002852721 -0.002207938 0.0049445285 0.001140372 -0.0014779405 -0.0021743565 0.0035010302 0.0008570343 0.0021156105 0.0017122199 -0.00019233712 -0.002494973 0.003218008 -0.005051816 -0.0014817201 -0.0014697791 -0.00053810014
work 0.0047643194 -0.0057781627 0.0017545077 0.0036311927 0.0033965271 0.003291276 -0.003528901 -0.0012589336 0.0026535618 0.0012894503 0.003940816 -0.0025917862 -0.0026512088 0.004456084 -0.0035415161 -0.0027160149 -0.004575793 0.0021140266 0.0045153336 0.0031464659 -0.003712815 -0.0044685807 -0.0042304425 -0.0046615554 -0.0050483453 0.0011341299 0.0040930132 -0.0029071036 0.0013321047 -0.004090477 0.0054287915 0.0040140194 -0.005848044 0.003884705 0.005565691 -0.00027831638 -0.0029920568 0.0049290964 0.0023962948 -0.004171938 -0.004015141 -0.004960165 -0.00427161 -0.004620141 0.0033661309 -0.00048959994 0.0037793445 0.003469 0.0040968354 0.0040876614
cuentos 0.0022095633 -0.0030786993 0.00029397034 0.0003278039 0.00083409564 0.0019213922 -0.0021832117 0.0006529184 0.0030545588 0.0035552196 0.0022463878 -0.0030619698 -0.00288881 0.0018586889 -0.00064179604 -0.0020077024 -0.002853092 0.0021635853 0.0015773652 0.0025771058 -0.00091675756 -0.00082238344 -0.0021589054 -0.0030800016 -0.0022052682 -0.0008492734 0.003039354 -0.002680423 -0.0010382152 -0.0020542697 0.0021756787 0.001815362 -0.0026803308 -0.0007909554 0.002573533 -0.0019336889 -0.0011312113 0.0014837496 0.0012001338 -0.0025469174 -0.0023192943 -0.0011727046 -0.0021855123 -0.0021461023 0.0020803644 0.0016324654 0.00053498376 0.0031251432 0.0023808728 0.0017487779
published -0.00050598534 0.0006155517 -0.000956312 -0.0014179803 -0.0013537852 -0.0014155719 0.0016248133 0.0017701297 -0.00030751026 -0.002112495 -0.0008564767 0.0023335726 0.0012458377 -0.00090104516 0.0012644862 0.00040949363 0.00077499374 -0.0006735804 0.00023699745 -0.0009567702 0.0008399129 0.0015295516 -0.000625954 0.0005476204 0.001043454 0.00056119304 -0.0006295059 0.0014894734 -0.0007664445 0.00041960995 -8.292443e-05 -0.00019772808 0.0010461475 -0.0012408785 -0.0011323787 0.001070814 0.0009974935 -6.8475456e-06 -0.0006718873 7.392551e-05 0.0018208147 0.0024219358 0.0024910802 0.0003341522 -0.0011782832 0.0002963164 -0.0011836147 1.7162143e-05 -0.0024895354 -0.0016760913
some 0.0025392256 -0.003249999 0.0026550293 0.00313145 0.003110932 0.002839489 -0.0026104704 0.00025767158 0.0034795955 0.0007387201 0.0022737938 -0.003225643 -0.0033764632 0.0040636472 -0.0035870958 -0.0025978894 -0.0033795647 0.0026642964 0.0041752593 0.002325475 -0.0029328999 -0.003013929 -0.0026497475 -0.0031321982 -0.004085716 -0.0022905292 0.0030448858 -0.0025631723 0.00030484976 -0.0028479672 0.003871671 0.0029767435 -0.0026252435 0.0030899409 0.005042462 -0.0014249986 -0.001991507 0.0038731606 0.002647567 -0.002362988 -0.0012995738 -0.004196254 -0.003538738 -0.002811278 0.002305634 -0.0012010894 0.0022460886 0.003907157 0.0031192286 0.003762763
works 0.0013724734 -0.0027613419 -5.9180693e-05 0.0022170923 0.0002146589 0.00082818547 -0.0007126405 0.00049946096 0.0012719445 -0.0023307323 0.0015599747 -0.0005193802 -0.0009212698 0.0003350646 -0.0022384184 -1.4347187e-05 -0.0011426663 0.0016067291 0.0018477833 0.0018867063 -0.00030773444 -0.0008003957 -0.0006726983 -0.0011194387 -0.00048042912 -0.00073303183 0.00059664604 -0.0010849674 -0.0001392367 -0.0008838286 0.0012649976 0.00057020236 -0.00070795766 0.002324746 0.001308158 0.00013111817 -0.0017983402 0.0021349285 0.0019254285 -0.00027393582 -0.0004029158 -0.0015195208 -0.0017289255 -0.0018321567 0.001240235 -0.00026169876 -0.0006203201 0.0017288529 0.0005583563 0.0005923137
were 0.0036766739 -0.004244748 0.00058266404 0.0025355848 0.0035341359 0.002592256 -0.0020790654 -0.0010811363 0.0013288219 0.001925822 0.0047024605 -0.0024762067 -0.0016022499 0.004416657 -0.0035071415 -0.0035818387 -0.0040274975 0.0036637152 0.002432469 -0.00022299845 -0.0035862084 -0.0030983253 -0.0029299175 -0.002536034 -0.0025005145 -0.0011312986 0.004478089 -0.00024067597 0.0023275176 -0.0016047679 0.0039655203 0.0039541456 -0.0041281357 0.0015729814 0.004048433 -0.00023591166 -0.0014615479 0.0028656921 0.0019119116 -0.0029254358 -0.0022980585 -0.002393074 -0.0040358244 -0.0032735956 0.002001962 -0.0005960437 0.0022296642 0.0009662033 0.004071976 0.003591764
1956 0.0019341334 -0.0036545768 0.003812153 0.0031943198 0.003528764 0.0029585185 -0.0017522204 -0.0015215965 0.0031297216 0.0024944474 0.002437968 -0.0026746902 -0.0018473308 0.001369286 -0.003194728 -0.0021576122 -0.0030004403 0.0030986378 0.0029359479 0.004458976 -0.0017320557 -0.0030301956 -0.0021869757 -0.0027283693 -0.0026708131 -0.0020335456 0.00291167 -0.0031468892 0.0010781534 -0.001918161 0.002158391 0.0029607217 -0.0013540132 0.0035256052 0.0031916327 -0.0029397935 -0.0006207367 0.0036776208 0.0020941135 -0.0021925445 -0.003180286 -0.0028636437 -0.0016387843 -0.0032212017 0.0022991889 -0.002190771 0.0026213396 0.003953069 0.001983177 0.0018502179
1992 0.002253399 -0.0033489456 0.003506188 0.0034821222 0.0014606473 0.0031682348 -0.0030822903 -0.00095726876 0.0034471473 0.003060936 0.003372909 -0.0023064925 -0.0031544263 0.0035418393 -0.0025132124 -0.0038396106 -0.0036447805 0.0034998828 0.0033706457 0.0011209579 -0.0029048764 -0.0026192225 -0.0033794988 -0.0026231015 -0.0024773502 -0.0027903817 0.0035407986 -0.0030553993 0.002013999 -0.0034879455 0.002691212 0.0023200798 -0.0033528842 0.0026929262 0.0029959232 -0.0029685833 -0.0019214071 0.0020899859 0.00405953 -0.0023915712 -0.0031935624 -0.003082572 -0.002867811 -0.0024621158 0.0028983722 -0.0025395888 0.003024892 0.0023095196 0.0031610443 0.002881943
la 0.0009171776 -0.0019489715 -0.0015882223 0.00076876936 0.00036021127 0.0012570765 -0.0024352074 -0.0011274978 0.00080035086 0.001960599 0.0027327903 -2.541895e-05 -0.0016311975 0.0020981852 0.001632953 -0.0004899437 -0.0015143242 0.0021550548 -0.00060897256 -0.0005455486 0.0015674485 -0.0005902392 -0.0019182297 -0.002713184 -0.0009615696 0.00035621398 0.0009769157 -0.002287132 -0.00080678274 -0.0009186572 0.0025451903 -0.0005903344 -0.0019422075 -0.0018948837 0.001038124 -0.00018088563 0.0012189539 0.0008543622 0.00094228436 -0.0015271392 -0.00060344615 -0.00025661633 -0.0013744382 0.0010454992 0.00080955774 0.00061848294 0.002009032 0.0022779345 0.0005977567 0.0009041805
sister 0.0019146772 -0.00084733125 0.0015116276 0.0014178684 0.0007909587 0.00069587916 -0.0008959107 -0.00020536678 0.001286663 0.0017030438 0.0017827163 -0.0016840893 -0.0014166118 0.0013524283 -0.0011424359 -0.00043929924 -0.0012413766 0.0017928581 0.0015788928 0.002332567 -7.164457e-05 -0.001480842 -0.00093060767 -0.0010005211 -0.0011050237 -0.0012666979 0.0005742622 -0.0022051623 0.00025483762 -0.0006018549 0.0018870957 0.00087550445 -0.0010202671 0.0011316175 0.0008159575 -0.0020155143 -0.0008417281 0.0021617892 0.002107022 -0.0019328508 -0.0010666667 -0.0014553982 -0.0012259076 -0.0009806476 0.0007544896 -0.001162593 0.00096099736 0.0017990476 0.0013344993 0.00061814237
2 0.0013098358 0.0013056415 0.009954648 -0.0018307819 -0.0003389197 0.008003821 -0.009667537 -0.009367243 0.009715805 0.0101745445 0.009663389 -0.005323053 -0.009410735 0.009829955 0.0007113438 -0.01049872 0.0025541093 0.009600879 -0.0030946035 -0.0026841778 -0.009149815 -0.0035793472 -0.0076015755 -0.004922309 0.002498885 -0.010202302 0.0033955486 -0.0112051265 0.009895392 -0.0069822115 0.00070350105 0.005304859 -0.009659969 0.008949163 -0.0021843673 -0.010981598 0.005656069 -0.001641984 0.009484355 -0.00974838 -0.009500801 0.0031982996 -0.004019486 0.0017027026 0.010989216 -0.011765815 0.0083272895 -0.0063831927 0.00077854405 0.009367199
event 0.0021331606 -0.001571768 0.0037140886 0.001347157 0.0034365524 0.0031555456 -0.0030059495 7.036788e-05 0.0037349032 0.0010077883 0.0030930284 -0.0028708563 -0.003106445 0.0037130148 -0.0024394821 -0.002669692 -0.0028585463 0.0028815104 0.0031980725 0.0029428399 -0.003917413 -0.0034754176 -0.0021481828 -0.002734004 -0.002954191 -0.0027046346 0.0035034898 -0.0023306743 0.0015842159 -0.0013854983 0.0034901062 0.0025209757 -0.0025190038 0.0019496467 0.0028774203 -0.002011828 -0.0028864641 0.0024604395 0.002908563 -0.0028044689 -0.0007851886 -0.0032451102 -0.0029207796 -0.0024833437 0.0029347138 -0.0033245296 0.0007116318 0.0030985025 0.0030851653 0.0025250816
summer 0.00225588 -0.0027224896 0.004427321 0.0018690453 0.0011029427 0.0020678171 -0.0026275073 0.0013085979 0.0030200658 0.0021235852 0.0033537333 -0.0016892519 -0.0038249881 0.0018262184 -0.0018910315 -0.0035382982 -0.0038422397 0.0027969955 0.0026743636 0.004039639 -0.0034901875 -0.0046439758 -0.004037838 -0.002223539 -0.0023834887 -0.002630257 0.0019910692 -0.0028994866 0.00035220906 -0.00072158687 0.002275513 0.0006627313 -0.003817405 0.0017969221 0.0004194045 -0.0022231692 -0.00065942126 0.00096648565 0.0031979068 -0.0017461488 -0.0005739915 -0.001599187 -0.0019387434 0.00069029315 0.0013149622 -0.002654352 0.0017826158 0.0012703543 0.0033945616 0.0024772997
olympics -0.00037605784 -0.0014241484 0.001770409 0.00244158 -0.00051026436 -0.00090566685 -0.000995667 -0.0013542076 0.001150281 0.0007648436 0.0017438966 0.0003865749 -0.002308495 0.00081364444 0.0009852845 -0.0018783754 -0.0009331035 0.0015173132 -0.0005345273 0.0016936399 -0.0019652895 -0.0022294275 -0.00137707 -0.0013120981 -0.00055858283 -0.0023820933 0.0009088812 -0.0012663612 0.0019793687 -0.0015426045 0.0015277243 0.0026833331 -0.0013310539 0.0013196698 0.00067015353 -0.0019685866 0.002178448 0.0016983699 0.0025278653 -0.0020610085 -0.0012246491 -0.00152983 -0.0005422125 0.00049989374 0.002148651 -0.0028849407 0.0016731492 -0.0014729516 -0.00022479876 0.0013414524
club 0.0040461496 -0.0044534407 0.0041512377 0.0057346146 0.0052794367 0.004529524 -0.004267252 -0.0028530206 0.0046025286 -0.0005623822 0.0041978825 -0.0037180255 -0.004054059 0.005150862 -0.0040060855 -0.005013732 -0.0030898436 0.0048640696 0.0041230316 0.0044495463 -0.004236512 -0.004983624 -0.0038112558 -0.0044743023 -0.0030573388 -0.005478008 0.004259537 -0.0051213247 0.0038093356 -0.003739569 0.0041585425 0.0035817442 -0.0049783397 0.0043977313 0.0031998367 -0.0034281432 0.00011554633 0.004995598 0.0053356043 -0.0036966836 -0.004345752 -0.005226296 -0.004943704 -0.0018887542 0.0047750073 -0.004267432 0.004256898 0.0020262634 0.0041312105 0.005033149
inter 2.4481977e-05 -0.00017167155 -0.00025926135 0.0008106499 0.00076416443 0.0007862434 -0.0010464895 -0.00089081225 0.0006892942 -0.0006556699 0.0006468641 -0.0010283524 -0.00074366166 -0.00044707616 0.0004165492 -0.00052446645 -0.00068003405 0.00056930067 -0.0002216887 0.0025332647 -0.00087685906 -0.0016089126 -0.0007855299 -0.0005766524 -0.00044357288 -0.0017319209 0.0013047688 -0.0016319708 -0.000611403 0.0006098656 0.00023165693 0.0004726532 -0.00037818166 -0.00013720956 -0.0012893504 0.00016267244 0.0011379439 -0.0007110785 -0.00019531674 0.00046765507 0.00050916994 -1.0188882e-05 -0.00095228443 -0.0008378972 0.0012888797 -0.00047333926 -2.1018748e-05 -0.00045150553 4.4105363e-05 0.0008474215
won 0.0014148097 -0.0022413197 -0.00025862633 0.0025427302 0.0027955635 0.0033514414 -0.0027172603 -0.0020326567 0.004052241 0.0012822225 0.0023297549 -0.0022559254 -0.001910721 0.0031018772 -0.0034192353 -0.0025528874 -0.0014274003 0.0039045648 0.0016287155 0.0033291033 -0.00287213 -0.0033574384 -0.001891466 -0.001838961 -0.0011891066 -0.0045230016 0.0022580712 -0.0023539094 0.002473076 -0.0042141946 0.0010928458 0.0027292522 -0.002991616 0.0031634935 0.0022176467 -0.000703234 -0.001096321 0.0030762225 0.0020368278 -0.0033274863 -0.00361484 -0.001191572 -0.002327632 -0.0037170562 0.0028556215 -0.0041038627 0.0038226757 0.0008960352 0.004211976 0.003411926
1967 0.0014260438 -0.001373585 0.0010649737 0.0009174192 0.0005571661 0.0013729469 0.0016458228 -0.00077403494 0.00055525644 -0.0012198557 -0.0014891238 -0.00065014017 8.01144e-05 0.00029421216 -0.0026710809 -0.0001710812 -0.0013308687 0.00058647926 0.0020731196 0.0023219152 -0.0005768631 -0.0009451685 -0.0018409981 0.00030504965 -0.0016609074 -0.0010657683 -0.0005175854 -0.00055654335 0.0019217797 -0.00014292904 0.00058689347 0.00024025624 -0.00037345613 0.00063826615 0.00096706516 0.00030337175 -0.00017093137 0.00070362794 0.0016874525 -0.0017024205 -0.0012435067 -0.0023478083 -0.00089342427 -0.00023815382 8.021706e-05 -0.00080214074 -0.00032279993 0.002585861 0.0010618774 0.00068639545
season 0.00171753 -0.0036455267 0.000582576 0.0027817811 0.0034254566 0.00026614344 -0.0013097457 -0.00471078 0.0025410177 -0.002775359 0.0022544826 -0.00031007396 -0.0018634282 0.003723869 -0.0014741701 0.00074689015 -0.00086390425 0.0032076703 0.00089726335 0.0033270242 0.00069087895 -0.0040444005 -9.99776e-06 -0.0035408882 -0.0021441763 -0.0026894764 0.0042193127 -0.0022186202 0.0030835357 -0.00027505707 0.0034232605 0.0011419003 -0.0026955204 0.0036360663 0.0003176801 -0.0019945782 -0.0020202822 0.0013992873 0.002139593 0.00097549637 -0.0014908323 -0.0031288927 -0.0028756403 -0.00014145185 0.0015187088 -0.0025838867 0.0010785301 0.0012639322 0.0024182484 0.00020194674
1970 0.0027870163 -0.0035352034 0.0020728947 0.00307479 0.0032446154 0.0022881227 -0.0022800434 -0.0012746301 0.0036257694 0.0006234836 0.0012342891 -0.0026379877 -0.002390133 0.0014902416 -0.0040438487 -0.0033696317 -0.0021447593 0.0032235875 0.0033599027 0.0027839367 -0.0030824377 -0.0036483246 -0.0024906276 -0.002607578 -0.0037554987 -0.0033064266 0.001994724 -0.003786677 0.00094546704 -0.0026622629 0.0029395055 0.0034739694 -0.0022952256 0.0022331935 0.0024632134 -0.00068726885 -0.00175291 0.0032849521 0.003372382 -0.0042880173 -0.0022536505 -0.0028340106 -0.0020619545 -0.002967762 0.0018253524 -0.0036249426 0.003577816 0.0043283184 0.0030845806 0.0027234016
